demo_group_num,year,accountabilitymet,change,color,changelevel,statuslevel,currstatus,currnumer,currdenom,cds,indicator,studentgroup_pct,county_code
7,25,1,0,5,3,5,0,0,134,30103060138800,absent,,30
6,25,0,,0,0,0,,,4,30103060138800,absent,,30
6,25,0,,0,0,0,,,4,30103060138800,absent,,30
6,25,0,,0,0,0,,,4,30103060138800,absent,,30
9,25,1,0,5,3,5,0,0,526,30103060138800,absent,,30
9,25,1,0,5,3,5,0,0,526,30103060138800,absent,,30
9,25,1,0,5,3,5,0,0,526,30103060138800,absent,,30
10,25,1,0,5,3,5,0,0,119,30103060138800,absent,,30
10,25,1,0,5,3,5,0,0,119,30103060138800,absent,,30
10,25,1,0,5,3,5,0,0,119,30103060138800,absent,,30
8,25,1,-0.2,5,3,5,0,0,736,30103060138800,absent,,30
8,25,1,-0.2,5,3,5,0,0,736,30103060138800,absent,,30
8,25,1,-0.2,5,3,5,0,0,736,30103060138800,absent,,30
1,25,0,,0,0,0,,,3,30103060139352,absent,,30
1,25,0,,0,0,0,,,3,30103060139352,absent,,30
1,25,0,,0,0,0,,,3,30103060139352,absent,,30
21,25,1,-2.3,3,4,2,12.1,20,165,30103060139352,absent,,30
21,25,1,-2.3,3,4,2,12.1,20,165,30103060139352,absent,,30
21,25,1,-2.3,3,4,2,12.1,20,165,30103060139352,absent,,30
3,25,0,,0,0,5,0,0,13,30103060139352,absent,,30
3,25,0,,0,0,5,0,0,13,30103060139352,absent,,30
3,25,0,,0,0,5,0,0,13,30103060139352,absent,,30
18,25,0,,0,0,0,,,10,30103060139352,absent,,30
18,25,0,,0,0,0,,,10,30103060139352,absent,,30
18,25,0,,0,0,0,,,10,30103060139352,absent,,30
4,25,0,,0,0,0,,,1,30103060139352,absent,,30
4,25,0,,0,0,0,,,1,30103060139352,absent,,30
4,25,0,,0,0,0,,,1,30103060139352,absent,,30
5,25,1,-2.3,3,4,2,19,11,58,30103060139352,absent,,30
5,25,1,-2.3,3,4,2,19,11,58,30103060139352,absent,,30
5,25,1,-2.3,3,4,2,19,11,58,30103060139352,absent,,30
12,25,0,,0,0,0,,,4,30103060139352,absent,,30
12,25,0,,0,0,0,,,4,30103060139352,absent,,30
12,25,0,,0,0,0,,,4,30103060139352,absent,,30
7,25,0,3.1,0,2,2,12.5,3,24,30103060139352,absent,,30
7,25,0,3.1,0,2,2,12.5,3,24,30103060139352,absent,,30
7,25,0,3.1,0,2,2,12.5,3,24,30103060139352,absent,,30
9,25,1,4.9,1,2,1,21.5,14,65,30103060139352,absent,,30
9,25,1,4.9,1,2,1,21.5,14,65,30103060139352,absent,,30
9,25,1,4.9,1,2,1,21.5,14,65,30103060139352,absent,,30
10,25,0,-1.8,0,4,2,18.2,4,22,30103060139352,absent,,30
10,25,0,-1.8,0,4,2,18.2,4,22,30103060139352,absent,,30
10,25,0,-1.8,0,4,2,18.2,4,22,30103060139352,absent,,30
8,25,1,-2.4,4,4,3,9.1,6,66,30103060139352,absent,,30
8,25,1,-2.4,4,4,3,9.1,6,66,30103060139352,absent,,30
8,25,1,-2.4,4,4,3,9.1,6,66,30103060139352,absent,,30
1,25,0,,0,0,0,,,1,30103060139469,absent,,30
1,25,0,,0,0,0,,,1,30103060139469,absent,,30
1,25,0,,0,0,0,,,1,30103060139469,absent,,30
21,25,1,-6.9,4,4,3,7.1,8,113,30103060139469,absent,,30
21,25,1,-6.9,4,4,3,7.1,8,113,30103060139469,absent,,30
21,25,1,-6.9,4,4,3,7.1,8,113,30103060139469,absent,,30
3,25,0,0,0,3,5,0,0,15,30103060139469,absent,,30
3,25,0,0,0,3,5,0,0,15,30103060139469,absent,,30
3,25,0,0,0,3,5,0,0,15,30103060139469,absent,,30
18,25,0,-4.7,0,4,3,5.3,1,19,30103060139469,absent,,30
18,25,0,-4.7,0,4,3,5.3,1,19,30103060139469,absent,,30
18,25,0,-4.7,0,4,3,5.3,1,19,30103060139469,absent,,30
4,25,0,,0,0,0,,,2,30103060139469,absent,,30
4,25,0,,0,0,0,,,2,30103060139469,absent,,30
4,25,0,,0,0,0,,,2,30103060139469,absent,,30
5,25,1,-13.4,4,4,3,7.7,4,52,30103060139469,absent,,30
5,25,1,-13.4,4,4,3,7.7,4,52,30103060139469,absent,,30
5,25,1,-13.4,4,4,3,7.7,4,52,30103060139469,absent,,30
12,25,0,,0,0,0,,,1,30103060139469,absent,,30
12,25,0,,0,0,0,,,1,30103060139469,absent,,30
12,25,0,,0,0,0,,,1,30103060139469,absent,,30
14,25,0,,0,0,0,,,2,30103060139469,absent,,30
14,25,0,,0,0,0,,,2,30103060139469,absent,,30
14,25,0,,0,0,0,,,2,30103060139469,absent,,30
7,25,0,0,0,3,5,0,0,19,30103060139469,absent,,30
7,25,0,0,0,3,5,0,0,19,30103060139469,absent,,30
7,25,0,0,0,3,5,0,0,19,30103060139469,absent,,30
9,25,1,-2.8,3,4,2,10.7,6,56,30103060139469,absent,,30
9,25,1,-2.8,3,4,2,10.7,6,56,30103060139469,absent,,30
9,25,1,-2.8,3,4,2,10.7,6,56,30103060139469,absent,,30
10,25,0,-1,0,4,2,16.7,3,18,30103060139469,absent,,30
10,25,0,-1,0,4,2,16.7,3,18,30103060139469,absent,,30
10,25,0,-1,0,4,2,16.7,3,18,30103060139469,absent,,30
8,25,0,0,0,3,2,16.7,4,24,30103060139469,absent,,30
8,25,0,0,0,3,2,16.7,4,24,30103060139469,absent,,30
8,25,0,0,0,3,2,16.7,4,24,30103060139469,absent,,30
1,25,0,,0,0,0,,,7,30103060139964,absent,,30
1,25,0,,0,0,0,,,7,30103060139964,absent,,30
1,25,0,,0,0,0,,,7,30103060139964,absent,,30
21,25,1,-2,5,4,5,1.1,8,727,30103060139964,absent,,30
21,25,1,-2,5,4,5,1.1,8,727,30103060139964,absent,,30
21,25,1,-2,5,4,5,1.1,8,727,30103060139964,absent,,30
3,25,1,-1.2,5,4,5,1,3,286,30103060139964,absent,,30
3,25,1,-1.2,5,4,5,1,3,286,30103060139964,absent,,30
3,25,1,-1.2,5,4,5,1,3,286,30103060139964,absent,,30
18,25,0,-4.2,0,4,5,0,0,35,30103060139964,absent,,30
18,25,0,-4.2,0,4,5,0,0,35,30103060139964,absent,,30
18,25,0,-4.2,0,4,5,0,0,35,30103060139964,absent,,30
4,25,0,,0,0,0,,,5,30103060139964,absent,,30
4,25,0,,0,0,0,,,5,30103060139964,absent,,30
4,25,0,,0,0,0,,,5,30103060139964,absent,,30
5,25,1,-3.1,5,4,5,0.8,1,121,30103060139964,absent,,30
5,25,1,-3.1,5,4,5,0.8,1,121,30103060139964,absent,,30
5,25,1,-3.1,5,4,5,0.8,1,121,30103060139964,absent,,30
14,25,0,,0,0,0,,,4,30103060139964,absent,,30
14,25,0,,0,0,0,,,4,30103060139964,absent,,30
14,25,0,,0,0,0,,,4,30103060139964,absent,,30
7,25,0,,0,0,4,2.9,1,35,30103060139964,absent,,30
7,25,0,,0,0,4,2.9,1,35,30103060139964,absent,,30
7,25,0,,0,0,4,2.9,1,35,30103060139964,absent,,30
9,25,1,-4,5,4,5,0.7,1,135,30103060139964,absent,,30
9,25,1,-4,5,4,5,0.7,1,135,30103060139964,absent,,30
9,25,1,-4,5,4,5,0.7,1,135,30103060139964,absent,,30
10,25,1,-3.2,5,4,5,0,0,70,30103060139964,absent,,30
10,25,1,-3.2,5,4,5,0,0,70,30103060139964,absent,,30
10,25,1,-3.2,5,4,5,0,0,70,30103060139964,absent,,30
8,25,1,-1.9,5,4,5,1.1,3,273,30103060139964,absent,,30
8,25,1,-1.9,5,4,5,1.1,3,273,30103060139964,absent,,30
8,25,1,-1.9,5,4,5,1.1,3,273,30103060139964,absent,,30
1,25,0,,0,0,1,30.8,4,13,30103060140822,absent,,30
1,25,0,,0,0,1,30.8,4,13,30103060140822,absent,,30
1,25,0,,0,0,1,30.8,4,13,30103060140822,absent,,30
21,25,1,-2.7,4,4,3,5.7,32,559,30103060140822,absent,,30
21,25,1,-2.7,4,4,3,5.7,32,559,30103060140822,absent,,30
21,25,1,-2.7,4,4,3,5.7,32,559,30103060140822,absent,,30
3,25,1,-3.5,5,5,4,2.8,10,360,30103060140822,absent,,30
3,25,1,-3.5,5,5,4,2.8,10,360,30103060140822,absent,,30
3,25,1,-3.5,5,5,4,2.8,10,360,30103060140822,absent,,30
18,25,1,-2.1,4,4,3,8.5,12,141,30103060140822,absent,,30
18,25,1,-2.1,4,4,3,8.5,12,141,30103060140822,absent,,30
18,25,1,-2.1,4,4,3,8.5,12,141,30103060140822,absent,,30
4,25,0,9.1,0,2,3,9.1,2,22,30103060140822,absent,,30
4,25,0,9.1,0,2,3,9.1,2,22,30103060140822,absent,,30
4,25,0,9.1,0,2,3,9.1,2,22,30103060140822,absent,,30
11,25,0,,0,0,0,,,1,30103060140822,absent,,30
11,25,0,,0,0,0,,,1,30103060140822,absent,,30
11,25,0,,0,0,0,,,1,30103060140822,absent,,30
5,25,0,-6.2,0,4,3,7.1,1,14,30103060140822,absent,,30
5,25,0,-6.2,0,4,3,7.1,1,14,30103060140822,absent,,30
5,25,0,-6.2,0,4,3,7.1,1,14,30103060140822,absent,,30
12,25,0,,0,0,0,,,3,30103060140822,absent,,30
12,25,0,,0,0,0,,,3,30103060140822,absent,,30
12,25,0,,0,0,0,,,3,30103060140822,absent,,30
14,25,0,,0,0,0,,,1,30103060140822,absent,,30
14,25,0,,0,0,0,,,1,30103060140822,absent,,30
14,25,0,,0,0,0,,,1,30103060140822,absent,,30
7,25,0,3.3,0,2,4,3.3,1,30,30103060140822,absent,,30
7,25,0,3.3,0,2,4,3.3,1,30,30103060140822,absent,,30
7,25,0,3.3,0,2,4,3.3,1,30,30103060140822,absent,,30
9,25,1,-9.2,4,5,3,10,17,170,30103060140822,absent,,30
9,25,1,-9.2,4,5,3,10,17,170,30103060140822,absent,,30
9,25,1,-9.2,4,5,3,10,17,170,30103060140822,absent,,30
10,25,0,-1.7,0,4,4,2.6,1,38,30103060140822,absent,,30
10,25,0,-1.7,0,4,4,2.6,1,38,30103060140822,absent,,30
10,25,0,-1.7,0,4,4,2.6,1,38,30103060140822,absent,,30
8,25,1,-5,3,4,2,11.7,14,120,30103060140822,absent,,30
8,25,1,-5,3,4,2,11.7,14,120,30103060140822,absent,,30
8,25,1,-5,3,4,2,11.7,14,120,30103060140822,absent,,30
1,25,0,,0,0,0,,,1,30103060142000,absent,,30
21,25,0,,0,0,1,34.8,49,141,30103060142000,absent,,30
18,25,0,,0,0,1,21.6,8,37,30103060142000,absent,,30
4,25,0,,0,0,0,,,1,30103060142000,absent,,30
11,25,0,,0,0,0,,,1,30103060142000,absent,,30
5,25,0,,0,0,1,42.6,23,54,30103060142000,absent,,30
12,25,0,,0,0,0,,,3,30103060142000,absent,,30
14,25,0,,0,0,0,,,3,30103060142000,absent,,30
7,25,0,,0,0,1,33.8,24,71,30103060142000,absent,,30
9,25,0,,0,0,1,42,42,100,30103060142000,absent,,30
10,25,0,,0,0,1,20.8,5,24,30103060142000,absent,,30
8,25,0,,0,0,3,7.1,1,14,30103060142000,absent,,30
1,25,0,,0,0,3,8.3,1,12,30103060142026,absent,,30
1,25,0,,0,0,3,8.3,1,12,30103060142026,absent,,30
2,25,0,,0,0,0,,,1,30103060142026,absent,,30
2,25,0,,0,0,0,,,1,30103060142026,absent,,30
21,25,1,-1.1,4,4,3,9.5,48,503,30103060142026,absent,,30
21,25,1,-1.1,4,4,3,9.5,48,503,30103060142026,absent,,30
3,25,1,2.6,3,2,4,4.2,5,118,30103060142026,absent,,30
3,25,1,2.6,3,2,4,4.2,5,118,30103060142026,absent,,30
18,25,0,7.3,0,2,1,21.1,4,19,30103060142026,absent,,30
18,25,0,7.3,0,2,1,21.1,4,19,30103060142026,absent,,30
4,25,0,-3.4,0,4,5,0,0,36,30103060142026,absent,,30
4,25,0,-3.4,0,4,5,0,0,36,30103060142026,absent,,30
5,25,1,2,2,2,2,15.5,16,103,30103060142026,absent,,30
5,25,1,2,2,2,2,15.5,16,103,30103060142026,absent,,30
12,25,0,,0,0,0,,,5,30103060142026,absent,,30
12,25,0,,0,0,0,,,5,30103060142026,absent,,30
14,25,0,-2,0,4,3,9.1,1,11,30103060142026,absent,,30
14,25,0,-2,0,4,3,9.1,1,11,30103060142026,absent,,30
7,25,1,0.3,3,3,3,6.6,4,61,30103060142026,absent,,30
7,25,1,0.3,3,3,3,6.6,4,61,30103060142026,absent,,30
9,25,1,-4.1,2,4,1,22,22,100,30103060142026,absent,,30
9,25,1,-4.1,2,4,1,22,22,100,30103060142026,absent,,30
10,25,1,-0.7,3,4,2,16,8,50,30103060142026,absent,,30
10,25,1,-0.7,3,4,2,16,8,50,30103060142026,absent,,30
8,25,1,-4.2,3,5,2,12.2,21,172,30103060142026,absent,,30
8,25,1,-4.2,3,5,2,12.2,21,172,30103060142026,absent,,30
1,25,0,,0,0,0,,,2,30103060142224,absent,,30
1,25,0,,0,0,0,,,2,30103060142224,absent,,30
21,25,1,-4.8,3,5,2,12.7,35,275,30103060142224,absent,,30
21,25,1,-4.8,3,5,2,12.7,35,275,30103060142224,absent,,30
3,25,0,,0,0,0,,,6,30103060142224,absent,,30
3,25,0,,0,0,0,,,6,30103060142224,absent,,30
18,25,0,,0,0,0,,,1,30103060142224,absent,,30
18,25,0,,0,0,0,,,1,30103060142224,absent,,30
5,25,1,-3.8,2,4,1,28.6,12,42,30103060142224,absent,,30
5,25,1,-3.8,2,4,1,28.6,12,42,30103060142224,absent,,30
7,25,0,-0.8,0,4,3,8.3,2,24,30103060142224,absent,,30
7,25,0,-0.8,0,4,3,8.3,2,24,30103060142224,absent,,30
6,25,0,,0,0,0,,,1,30103060142224,absent,,30
6,25,0,,0,0,0,,,1,30103060142224,absent,,30
9,25,1,-10.6,3,4,2,19.2,10,52,30103060142224,absent,,30
9,25,1,-10.6,3,4,2,19.2,10,52,30103060142224,absent,,30
10,25,1,7.5,2,2,2,18.9,7,37,30103060142224,absent,,30
10,25,1,7.5,2,2,2,18.9,7,37,30103060142224,absent,,30
8,25,1,-5.3,3,5,2,10.5,21,200,30103060142224,absent,,30
8,25,1,-5.3,3,5,2,10.5,21,200,30103060142224,absent,,30
1,25,0,,0,0,0,,,2,30103060142570,absent,,30
21,25,0,,0,0,1,25,19,76,30103060142570,absent,,30
3,25,0,,0,0,2,12.5,3,24,30103060142570,absent,,30
18,25,0,,0,0,0,,,8,30103060142570,absent,,30
5,25,0,,0,0,1,39.1,9,23,30103060142570,absent,,30
12,25,0,,0,0,0,,,2,30103060142570,absent,,30
7,25,0,,0,0,0,,,6,30103060142570,absent,,30
9,25,0,,0,0,1,27.3,6,22,30103060142570,absent,,30
10,25,0,,0,0,0,,,10,30103060142570,absent,,30
8,25,0,,0,0,1,23.8,5,21,30103060142570,absent,,30
1,25,0,,0,0,0,,,8,30103063030426,absent,,30
1,25,0,,0,0,0,,,8,30103063030426,absent,,30
1,25,0,,0,0,0,,,8,30103063030426,absent,,30
2,25,0,,0,0,0,,,1,30103063030426,absent,,30
2,25,0,,0,0,0,,,1,30103063030426,absent,,30
2,25,0,,0,0,0,,,1,30103063030426,absent,,30
21,25,1,20.1,1,2,1,27.9,12,43,30103063030426,absent,,30
21,25,1,20.1,1,2,1,27.9,12,43,30103063030426,absent,,30
21,25,1,20.1,1,2,1,27.9,12,43,30103063030426,absent,,30
18,25,0,8.7,0,2,2,18.2,2,11,30103063030426,absent,,30
18,25,0,8.7,0,2,2,18.2,2,11,30103063030426,absent,,30
18,25,0,8.7,0,2,2,18.2,2,11,30103063030426,absent,,30
4,25,0,,0,0,0,,,2,30103063030426,absent,,30
4,25,0,,0,0,0,,,2,30103063030426,absent,,30
4,25,0,,0,0,0,,,2,30103063030426,absent,,30
11,25,0,11.5,0,2,1,23.5,8,34,30103063030426,absent,,30
11,25,0,11.5,0,2,1,23.5,8,34,30103063030426,absent,,30
11,25,0,11.5,0,2,1,23.5,8,34,30103063030426,absent,,30
5,25,0,34.5,0,2,1,42.9,9,21,30103063030426,absent,,30
5,25,0,34.5,0,2,1,42.9,9,21,30103063030426,absent,,30
5,25,0,34.5,0,2,1,42.9,9,21,30103063030426,absent,,30
14,25,0,,0,0,0,,,10,30103063030426,absent,,30
14,25,0,,0,0,0,,,10,30103063030426,absent,,30
14,25,0,,0,0,0,,,10,30103063030426,absent,,30
7,25,0,,0,0,0,,,1,30103063030426,absent,,30
7,25,0,,0,0,0,,,1,30103063030426,absent,,30
7,25,0,,0,0,0,,,1,30103063030426,absent,,30
9,25,1,20.1,1,2,1,27.9,12,43,30103063030426,absent,,30
9,25,1,20.1,1,2,1,27.9,12,43,30103063030426,absent,,30
9,25,1,20.1,1,2,1,27.9,12,43,30103063030426,absent,,30
10,25,0,29.7,0,2,1,35,7,20,30103063030426,absent,,30
10,25,0,29.7,0,2,1,35,7,20,30103063030426,absent,,30
10,25,0,29.7,0,2,1,35,7,20,30103063030426,absent,,30
8,25,0,,0,0,0,,,10,30103063030426,absent,,30
8,25,0,,0,0,0,,,10,30103063030426,absent,,30
8,25,0,,0,0,0,,,10,30103063030426,absent,,30
1,25,0,,0,0,0,,,1,30103063030632,absent,,30
1,25,0,,0,0,0,,,1,30103063030632,absent,,30
1,25,0,,0,0,0,,,1,30103063030632,absent,,30
21,25,1,5,1,1,1,20.2,34,168,30103063030632,absent,,30
21,25,1,5,1,1,1,20.2,34,168,30103063030632,absent,,30
21,25,1,5,1,1,1,20.2,34,168,30103063030632,absent,,30
3,25,0,9.8,0,2,2,18.2,4,22,30103063030632,absent,,30
3,25,0,9.8,0,2,2,18.2,4,22,30103063030632,absent,,30
3,25,0,9.8,0,2,2,18.2,4,22,30103063030632,absent,,30
18,25,0,,0,0,0,,,5,30103063030632,absent,,30
18,25,0,,0,0,0,,,5,30103063030632,absent,,30
18,25,0,,0,0,0,,,5,30103063030632,absent,,30
4,25,0,,0,0,0,,,5,30103063030632,absent,,30
4,25,0,,0,0,0,,,5,30103063030632,absent,,30
4,25,0,,0,0,0,,,5,30103063030632,absent,,30
11,25,0,,0,0,0,,,1,30103063030632,absent,,30
11,25,0,,0,0,0,,,1,30103063030632,absent,,30
11,25,0,,0,0,0,,,1,30103063030632,absent,,30
5,25,1,5.1,1,2,1,22.7,20,88,30103063030632,absent,,30
5,25,1,5.1,1,2,1,22.7,20,88,30103063030632,absent,,30
5,25,1,5.1,1,2,1,22.7,20,88,30103063030632,absent,,30
12,25,0,,0,0,0,,,8,30103063030632,absent,,30
12,25,0,,0,0,0,,,8,30103063030632,absent,,30
12,25,0,,0,0,0,,,8,30103063030632,absent,,30
14,25,0,,0,0,0,,,1,30103063030632,absent,,30
14,25,0,,0,0,0,,,1,30103063030632,absent,,30
14,25,0,,0,0,0,,,1,30103063030632,absent,,30
7,25,0,,0,0,0,,,10,30103063030632,absent,,30
7,25,0,,0,0,0,,,10,30103063030632,absent,,30
7,25,0,,0,0,0,,,10,30103063030632,absent,,30
6,25,0,,0,0,0,,,2,30103063030632,absent,,30
6,25,0,,0,0,0,,,2,30103063030632,absent,,30
6,25,0,,0,0,0,,,2,30103063030632,absent,,30
9,25,1,10.5,1,2,1,31.2,29,93,30103063030632,absent,,30
9,25,1,10.5,1,2,1,31.2,29,93,30103063030632,absent,,30
9,25,1,10.5,1,2,1,31.2,29,93,30103063030632,absent,,30
10,25,0,,0,0,0,,,8,30103063030632,absent,,30
10,25,0,,0,0,0,,,8,30103063030632,absent,,30
10,25,0,,0,0,0,,,8,30103063030632,absent,,30
8,25,1,-3.8,3,4,2,12.5,5,40,30103063030632,absent,,30
8,25,1,-3.8,3,4,2,12.5,5,40,30103063030632,absent,,30
8,25,1,-3.8,3,4,2,12.5,5,40,30103063030632,absent,,30
1,25,0,,0,0,0,,,3,30103063030723,absent,,30
1,25,0,,0,0,0,,,3,30103063030723,absent,,30
1,25,0,,0,0,0,,,3,30103063030723,absent,,30
21,25,1,1,2,2,3,6.1,33,544,30103063030723,absent,,30
21,25,1,1,2,2,3,6.1,33,544,30103063030723,absent,,30
21,25,1,1,2,2,3,6.1,33,544,30103063030723,absent,,30
3,25,1,1.7,3,2,4,3.9,10,255,30103063030723,absent,,30
3,25,1,1.7,3,2,4,3.9,10,255,30103063030723,absent,,30
3,25,1,1.7,3,2,4,3.9,10,255,30103063030723,absent,,30
18,25,0,2.8,0,2,3,8.3,2,24,30103063030723,absent,,30
18,25,0,2.8,0,2,3,8.3,2,24,30103063030723,absent,,30
18,25,0,2.8,0,2,3,8.3,2,24,30103063030723,absent,,30
4,25,0,7.1,0,2,3,7.1,1,14,30103063030723,absent,,30
4,25,0,7.1,0,2,3,7.1,1,14,30103063030723,absent,,30
4,25,0,7.1,0,2,3,7.1,1,14,30103063030723,absent,,30
5,25,1,1.2,2,2,3,7.7,8,104,30103063030723,absent,,30
5,25,1,1.2,2,2,3,7.7,8,104,30103063030723,absent,,30
5,25,1,1.2,2,2,3,7.7,8,104,30103063030723,absent,,30
14,25,0,,0,0,0,,,8,30103063030723,absent,,30
14,25,0,,0,0,0,,,8,30103063030723,absent,,30
14,25,0,,0,0,0,,,8,30103063030723,absent,,30
7,25,1,-2.3,4,4,3,5.8,3,52,30103063030723,absent,,30
7,25,1,-2.3,4,4,3,5.8,3,52,30103063030723,absent,,30
7,25,1,-2.3,4,4,3,5.8,3,52,30103063030723,absent,,30
6,25,0,,0,0,0,,,4,30103063030723,absent,,30
6,25,0,,0,0,0,,,4,30103063030723,absent,,30
6,25,0,,0,0,0,,,4,30103063030723,absent,,30
9,25,1,-6.2,4,4,4,4.3,4,94,30103063030723,absent,,30
9,25,1,-6.2,4,4,4,4.3,4,94,30103063030723,absent,,30
9,25,1,-6.2,4,4,4,4.3,4,94,30103063030723,absent,,30
10,25,0,8.2,0,2,2,18.5,5,27,30103063030723,absent,,30
10,25,0,8.2,0,2,2,18.5,5,27,30103063030723,absent,,30
10,25,0,8.2,0,2,2,18.5,5,27,30103063030723,absent,,30
8,25,1,2.2,2,2,3,9.8,11,112,30103063030723,absent,,30
8,25,1,2.2,2,2,3,9.8,11,112,30103063030723,absent,,30
8,25,1,2.2,2,2,3,9.8,11,112,30103063030723,absent,,30
1,25,0,,0,0,1,81.8,9,11,30103063030764,absent,,30
1,25,0,,0,0,1,81.8,9,11,30103063030764,absent,,30
1,25,0,,0,0,1,81.8,9,11,30103063030764,absent,,30
21,25,1,-6.7,2,4,1,64.1,82,128,30103063030764,absent,,30
21,25,1,-6.7,2,4,1,64.1,82,128,30103063030764,absent,,30
21,25,1,-6.7,2,4,1,64.1,82,128,30103063030764,absent,,30
3,25,0,,0,0,0,,,7,30103063030764,absent,,30
3,25,0,,0,0,0,,,7,30103063030764,absent,,30
3,25,0,,0,0,0,,,7,30103063030764,absent,,30
18,25,1,-16.4,2,4,1,56.5,26,46,30103063030764,absent,,30
18,25,1,-16.4,2,4,1,56.5,26,46,30103063030764,absent,,30
18,25,1,-16.4,2,4,1,56.5,26,46,30103063030764,absent,,30
11,25,0,,0,0,1,78.6,11,14,30103063030764,absent,,30
11,25,0,,0,0,1,78.6,11,14,30103063030764,absent,,30
11,25,0,,0,0,1,78.6,11,14,30103063030764,absent,,30
5,25,1,-9.4,2,4,1,62,62,100,30103063030764,absent,,30
5,25,1,-9.4,2,4,1,62,62,100,30103063030764,absent,,30
5,25,1,-9.4,2,4,1,62,62,100,30103063030764,absent,,30
12,25,1,-17.7,2,4,1,60.5,23,38,30103063030764,absent,,30
12,25,1,-17.7,2,4,1,60.5,23,38,30103063030764,absent,,30
12,25,1,-17.7,2,4,1,60.5,23,38,30103063030764,absent,,30
14,25,0,-10.2,0,4,1,64.3,18,28,30103063030764,absent,,30
14,25,0,-10.2,0,4,1,64.3,18,28,30103063030764,absent,,30
14,25,0,-10.2,0,4,1,64.3,18,28,30103063030764,absent,,30
7,25,0,,0,0,0,,,4,30103063030764,absent,,30
7,25,0,,0,0,0,,,4,30103063030764,absent,,30
7,25,0,,0,0,0,,,4,30103063030764,absent,,30
9,25,1,-6.4,2,4,1,64.2,77,120,30103063030764,absent,,30
9,25,1,-6.4,2,4,1,64.2,77,120,30103063030764,absent,,30
9,25,1,-6.4,2,4,1,64.2,77,120,30103063030764,absent,,30
10,25,0,7.7,0,2,1,61.5,16,26,30103063030764,absent,,30
10,25,0,7.7,0,2,1,61.5,16,26,30103063030764,absent,,30
10,25,0,7.7,0,2,1,61.5,16,26,30103063030764,absent,,30
8,25,0,,0,0,0,,,6,30103063030764,absent,,30
8,25,0,,0,0,0,,,6,30103063030764,absent,,30
8,25,0,,0,0,0,,,6,30103063030764,absent,,30
1,25,0,,0,0,0,,,6,30103066069553,absent,,30
1,25,0,,0,0,0,,,6,30103066069553,absent,,30
1,25,0,,0,0,0,,,6,30103066069553,absent,,30
2,25,0,,0,0,0,,,1,30103066069553,absent,,30
2,25,0,,0,0,0,,,1,30103066069553,absent,,30
2,25,0,,0,0,0,,,1,30103066069553,absent,,30
21,25,1,-14.6,3,5,1,30.6,52,170,30103066069553,absent,,30
21,25,1,-14.6,3,5,1,30.6,52,170,30103066069553,absent,,30
21,25,1,-14.6,3,5,1,30.6,52,170,30103066069553,absent,,30
3,25,0,-21.3,0,4,2,10.5,2,19,30103066069553,absent,,30
3,25,0,-21.3,0,4,2,10.5,2,19,30103066069553,absent,,30
3,25,0,-21.3,0,4,2,10.5,2,19,30103066069553,absent,,30
18,25,1,-12.7,2,4,1,41.3,19,46,30103066069553,absent,,30
18,25,1,-12.7,2,4,1,41.3,19,46,30103066069553,absent,,30
18,25,1,-12.7,2,4,1,41.3,19,46,30103066069553,absent,,30
4,25,0,,0,0,0,,,6,30103066069553,absent,,30
4,25,0,,0,0,0,,,6,30103066069553,absent,,30
4,25,0,,0,0,0,,,6,30103066069553,absent,,30
11,25,0,,0,0,0,,,4,30103066069553,absent,,30
11,25,0,,0,0,0,,,4,30103066069553,absent,,30
11,25,0,,0,0,0,,,4,30103066069553,absent,,30
5,25,1,-15.5,2,4,1,39.5,34,86,30103066069553,absent,,30
5,25,1,-15.5,2,4,1,39.5,34,86,30103066069553,absent,,30
5,25,1,-15.5,2,4,1,39.5,34,86,30103066069553,absent,,30
14,25,0,,0,0,0,,,7,30103066069553,absent,,30
14,25,0,,0,0,0,,,7,30103066069553,absent,,30
14,25,0,,0,0,0,,,7,30103066069553,absent,,30
7,25,0,,0,0,0,,,10,30103066069553,absent,,30
7,25,0,,0,0,0,,,10,30103066069553,absent,,30
7,25,0,,0,0,0,,,10,30103066069553,absent,,30
6,25,0,,0,0,0,,,2,30103066069553,absent,,30
6,25,0,,0,0,0,,,2,30103066069553,absent,,30
6,25,0,,0,0,0,,,2,30103066069553,absent,,30
9,25,1,-10.7,2,4,1,35.6,32,90,30103066069553,absent,,30
9,25,1,-10.7,2,4,1,35.6,32,90,30103066069553,absent,,30
9,25,1,-10.7,2,4,1,35.6,32,90,30103066069553,absent,,30
10,25,1,-14.6,3,5,1,30.6,52,170,30103066069553,absent,,30
10,25,1,-14.6,3,5,1,30.6,52,170,30103066069553,absent,,30
10,25,1,-14.6,3,5,1,30.6,52,170,30103066069553,absent,,30
8,25,1,-19.8,4,4,3,10,4,40,30103066069553,absent,,30
8,25,1,-19.8,4,4,3,10,4,40,30103066069553,absent,,30
8,25,1,-19.8,4,4,3,10,4,40,30103066069553,absent,,30
1,25,1,1.7,2,2,2,12.2,5,41,30647660000000,absent,,30
1,25,1,1.7,2,2,2,12.2,5,41,30647660000000,absent,,30
1,25,1,1.7,2,2,2,12.2,5,41,30647660000000,absent,,30
2,25,0,,0,0,0,,,2,30647660000000,absent,,30
2,25,0,,0,0,0,,,2,30647660000000,absent,,30
2,25,0,,0,0,0,,,2,30647660000000,absent,,30
